code_a,code_b,n_both,n_a,n_b,support,lift,conf_a_to_b,conf_b_to_a,leverage,jaccard,odds_ratio,se_log_or,or_ci_low,or_ci_high,z_stat,z_crit,desc_a,ccsr_a,ccsr_desc_a,chapter_a,desc_b,ccsr_b,ccsr_desc_b,chapter_b,same_ccsr,same_icd3,same_chapter,definitional,context_code,wrapper_code,adverse_effect_pair,same_concept_text,structural,obstetric
E785,I10,795003,1768237,1922540,0.112228244566303,1.6566070560711992,0.4496020612621498,0.41351701395029494,0.04448239973544556,0.2745390351595118,3.034104186606699,0.0018468951831518514,3.0049583463523613,3.063532719632856,600.9632978350152,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,False,False,False,False,False,False,False,False,False,False
E785,I2510,608033,1768237,1067226,0.0858342373907808,2.282426900351663,0.34386397298552174,0.5697321841859175,0.04822767159997455,0.27297513277633867,5.542548341192379,0.002211381762281083,5.478859384407961,5.606977649741954,774.3820689807008,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,False,False,False,False,False,False,False,False,False,False
E785,K219,512100,1768237,1192577,0.07229165681438153,1.720261501930804,0.28961049904509406,0.4294062354045064,0.03026801288975605,0.20913018016803922,2.776914836938432,0.0021057385084291757,2.7465215556144926,2.807644453343284,485.0272417382435,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Gastro-esophageal reflux disease without esophagitis,DIG004,Esophageal disorders,Digestive,False,False,False,False,False,False,False,False,False,False
I10,K219,490246,1922540,1192577,0.06920659165519095,1.5146728564843344,0.2549991157531183,0.41108121320468194,0.02351580677123622,0.18676955934215433,2.1730570248366115,0.002094294274875026,2.149401511193079,2.19697288226553,370.59497926715636,5.226346176164583,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,Gastro-esophageal reflux disease without esophagitis,DIG004,Esophageal disorders,Digestive,False,False,False,False,False,False,False,False,False,False
E785,Z87891,484416,1768237,1189002,0.06838358763404695,1.6321573227290989,0.27395422672413255,0.40741394884112897,0.026485918407097624,0.19589594564592774,2.469297627766103,0.002116461532769689,2.4421343445767354,2.496763041735157,427.096705977142,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Personal history of nicotine dependence,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
E785,Z7982,455844,1768237,878735,0.06435016209508873,2.0781861295595268,0.25779575927887494,0.518750248937393,0.03338558140628979,0.2080407899492864,4.018558386292062,0.002350480148594114,3.9694946920673675,4.0682285169218195,591.7613168406007,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Long term (current) use of aspirin,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
I10,Z87891,445359,1922540,1189002,0.06287002536066422,1.380126392882902,0.23165135705889084,0.3745653918159936,0.01731620819951491,0.16703992186582842,1.7910209906414083,0.0021197731973511824,1.7712883701375266,1.8109734377520212,274.92839507826517,5.226346176164583,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,Personal history of nicotine dependence,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
I10,Z79899,407798,1922540,1032658,0.057567649024782584,1.455056277106067,0.2121141822796925,0.3949013129225746,0.018003784773925044,0.16008400722305097,1.954499706122004,0.002221073102014937,1.9319428584426228,1.9773199215169504,301.71643395403817,5.226346176164583,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,Other long term (current) drug therapy,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
E785,Z79899,378123,1768237,1032658,0.05337851620703845,1.4669074180682797,0.21384180966691682,0.36616479027906623,0.016990046457985852,0.15607040200233452,1.9370111193151642,0.0022597233236556617,1.9142693867192158,1.960023026216283,292.5783515043801,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Other long term (current) drug therapy,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
I10,Z7982,369899,1922540,878735,0.05221755821906447,1.551016599242453,0.19240119841459735,0.4209448809937012,0.018550891953488358,0.15213566309776852,2.178281977824356,0.0023511082450392135,2.151679665605007,2.2052131879864274,331.13595861686906,5.226346176164583,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,Long term (current) use of aspirin,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
E785,N179,355649,1768237,899456,0.05020592746412415,1.5840460120918596,0.20113197495584584,0.3954045556425217,0.01851118685629092,0.15382449468954743,2.209225625361607,0.002359688442736782,2.1821475568088267,2.2366397031793253,335.9096243415218,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,"Acute kidney failure, unspecified",GEN002,Acute and unspecified renal failure,Genitourinary,False,False,False,False,False,False,False,False,False,False
I10,I2510,351448,1922540,1067226,0.0496128846008607,1.2133773739219698,0.18280399887648632,0.3293098181641002,0.008724628673936502,0.13320911277563963,1.3893148660871388,0.0022591800088464617,1.3730073317633888,1.4058160888709343,145.5442781200679,5.226346176164583,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,False,False,True,False,False,False,False,False,False,False
E119,I10,346901,575343,1922540,0.04897099793119658,2.221620792597619,0.602946416311661,0.1804388985404725,0.026928083094260123,0.16127564061437985,4.754096469448546,0.0028456138913703862,4.683915932256867,4.8253285429768615,547.8630343102152,5.226346176164583,Type 2 diabetes mellitus without complications,END002,Diabetes mellitus without complication,Endocrine/metabolic,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,False,False,False,False,False,False,False,False,False,False
I2510,Z7982,340251,1067226,878735,0.048032236912224434,2.570109850257327,0.31881813224190564,0.38720547150164725,0.029343449385335146,0.21190065453911353,4.761421907669171,0.0025207486006781432,4.69910487722577,4.824565353437351,619.0805157301697,5.226346176164583,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,Long term (current) use of aspirin,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
Z23,Z3800,322666,701100,474190,0.04554981397709282,6.875233376987112,0.4602282128084439,0.6804572007001413,0.03892461138694397,0.3784387959991743,35.063131307317136,0.003535776629938679,34.421142930516524,35.71709340261916,1006.044940226411,5.226346176164583,Encounter for immunization,XXX000,Unacceptable PDX,Factors/status,"Single liveborn infant, delivered vaginally",PNL001,Liveborn,Factors/status,False,False,True,False,True,False,False,False,True,False
I2510,Z87891,319999,1067226,1189002,0.045173321400010305,1.7863898255691828,0.2998418329388527,0.26913243207328497,0.019885827733493757,0.16526919078270183,2.536750396517309,0.002410040439513776,2.5049986230367947,2.5689046353364806,386.2523944511183,5.226346176164583,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,Personal history of nicotine dependence,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
E039,E785,316480,734506,1768237,0.04467655447884294,1.726144090915931,0.43087462866198506,0.17898053258697788,0.01879426880294867,0.14475843025290186,2.5540375448864774,0.002538690506933661,2.5203741998521867,2.5881505139484076,369.3539859887309,5.226346176164583,"Hypothyroidism, unspecified",END001,Thyroid disorders,Endocrine/metabolic,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,False,False,True,False,False,False,False,False,False,False
Z7982,Z79899,314406,878735,1032658,0.04438377397458004,2.4543866746429748,0.3577938741486341,0.30446285217371094,0.026300325904590707,0.19687448927261147,4.256005795090777,0.0025548254814330416,4.199555604678062,4.31321478579038,566.9002145909774,5.226346176164583,Long term (current) use of aspirin,FAC025,Other specified status,Factors/status,Other long term (current) drug therapy,FAC025,Other specified status,Factors/status,True,True,True,False,False,False,False,True,True,False
K219,Z87891,310626,1192577,1189002,0.0438501624480064,1.5517987130975324,0.26046620050529234,0.26124935029545787,0.015592526919699083,0.14999181536229939,2.0100090732234035,0.0023856028038017623,1.9851038894237534,2.035226718342282,292.6468878179203,5.226346176164583,Gastro-esophageal reflux disease without esophagitis,DIG004,Esophageal disorders,Digestive,Personal history of nicotine dependence,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
I2510,K219,292771,1067226,1192577,0.041329624403833816,1.6294904793185208,0.274328961250944,0.2454944209053168,0.015966098241276223,0.14883896144038328,2.1497076215190827,0.0024522741475231816,2.1223318411645367,2.1774365197675816,312.09065416848347,5.226346176164583,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,Gastro-esophageal reflux disease without esophagitis,DIG004,Esophageal disorders,Digestive,False,False,False,False,False,False,False,False,False,False
E1122,E785,290227,548083,1768237,0.040970495376425525,2.121375773110632,0.5295311111638201,0.16413354092239898,0.0216573232851136,0.14324465856206994,3.8515638046195892,0.002863215308563761,3.794357498735221,3.909632591552205,470.96676411813326,5.226346176164583,Type 2 diabetes mellitus w diabetic chronic kidney disease,END003,Diabetes mellitus with complication,Endocrine/metabolic,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,False,False,True,False,False,False,False,False,False,False
F329,F419,287103,725159,723719,0.040529489448114395,3.8752623798477117,0.39591730916943735,0.3967050747596788,0.030070974520485905,0.2471244432011362,8.889531104110175,0.002867939240019908,8.75728093011319,9.023778485763488,761.8272637899546,5.226346176164583,"Major depressive disorder, single episode, unspecified",MBD002,Depressive disorders,Mental/behavioural,"Anxiety disorder, unspecified",MBD005,Anxiety and fear-related disorders,Mental/behavioural,False,False,True,False,False,False,False,False,False,False
Z7982,Z87891,282695,878735,1189002,0.039907225001252856,1.9166561853235686,0.3217067716660882,0.23775822075993144,0.01908595026933439,0.15836882269436797,2.772950308924505,0.00255092432363589,2.7362266418955947,2.810166854613172,399.82050326388116,5.226346176164583,Long term (current) use of aspirin,FAC025,Other specified status,Factors/status,Personal history of nicotine dependence,XXX000,Unacceptable PDX,Factors/status,False,False,True,False,False,False,False,False,False,False
F17210,I10,276375,789519,1922540,0.039015049115553015,1.2898148800060618,0.3500549068483469,0.1437551364340924,0.008766484208804805,0.11346915281292647,1.520771058998547,0.0025277752186917213,1.5008122379874476,1.540995305974381,165.84444645014528,5.226346176164583,"Nicotine dependence, cigarettes, uncomplicated",XXX000,Unacceptable PDX,Mental/behavioural,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,False,False,False,False,False,False,False,False,False,False
Z370,Z3A39,276106,696749,278086,0.03897707517358256,10.094549978967152,0.39627756911025347,0.9928799004624469,0.03511587529297425,0.39515463076528956,2116.1853650538374,0.022607050123949837,1880.3592364800215,2381.5877372725763,338.7160354309758,5.226346176164583,Single live birth,XXX000,Unacceptable PDX,Factors/status,39 weeks gestation of pregnancy,XXX000,Unacceptable PDX,Factors/status,True,False,True,False,True,False,False,False,True,False
E119,E785,272447,575343,1768237,0.03846054486254209,1.8970611068601235,0.4735383936191107,0.1540783277354789,0.018186793677900933,0.13154490802860078,3.0143045745306885,0.0027999869426317842,2.97051532335144,3.058739336104636,394.0622477772539,5.226346176164583,Type 2 diabetes mellitus without complications,END002,Diabetes mellitus without complication,Endocrine/metabolic,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,False,False,True,False,False,False,False,False,False,False
F329,I10,272070,725159,1922540,0.03840732487695525,1.382415607664806,0.3751866831963749,0.14151591124241888,0.010624562107202244,0.11452545831019911,1.7129410843129127,0.0025886041957485888,1.68992286153541,1.7362728353536838,207.91584374133467,5.226346176164583,"Major depressive disorder, single episode, unspecified",MBD002,Depressive disorders,Mental/behavioural,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,False,False,False,False,False,False,False,False,False,False
I2510,Z955,270288,1067226,319474,0.03815576515728482,5.61566827897867,0.2532621956361633,0.846040679366709,0.031361246097084156,0.24210416942849056,41.147316460195995,0.005045087867833159,40.076548416124346,42.24669336030733,736.7877049461769,5.226346176164583,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,Presence of coronary angioplasty implant and graft,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
E039,I10,270074,734506,1922540,0.03812555540419309,1.3548107753826826,0.3676947499407765,0.1404777013742237,0.009984684297359686,0.11314502222899975,1.6528501390543957,0.0025833917335722203,1.630683831292495,1.675317759180083,194.51217878404776,5.226346176164583,"Hypothyroidism, unspecified",END001,Thyroid disorders,Endocrine/metabolic,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,False,False,False,False,False,False,False,False,False,False
Z79899,Z87891,266854,1032658,1189002,0.03767099743711184,1.5395762951156313,0.25841469295739733,0.22443528269927215,0.013202578719166767,0.1365117561538076,1.938154568935172,0.002516459932394255,1.9128310628111478,1.9638133268097981,262.96316452416227,5.226346176164583,Other long term (current) drug therapy,FAC025,Other specified status,Factors/status,Personal history of nicotine dependence,XXX000,Unacceptable PDX,Factors/status,False,False,True,False,False,False,False,False,False,False
F419,I10,265164,723719,1922540,0.03743242508792944,1.3500063164462948,0.3663908229575291,0.1379237883216994,0.009704832533795966,0.11136220940365672,1.6407807095438527,0.002601540222272529,1.6186227303154017,1.6632420182846681,190.33808000712276,5.226346176164583,"Anxiety disorder, unspecified",MBD005,Anxiety and fear-related disorders,Mental/behavioural,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,False,False,False,False,False,False,False,False,False,False
E785,Z7901,264553,1768237,585640,0.03734617200784042,1.8097062344331318,0.14961399405170234,0.45173314664298886,0.016709578456214264,0.1266213378106986,2.7366786153828873,0.002785610118282762,2.697125127510022,2.7768121573240463,361.4091556948693,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Long term (current) use of anticoagulants,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
E785,Z794,262828,1768237,550187,0.03710265881118975,1.9137598082273959,0.14863844609065413,0.4777066706410729,0.017715346646056666,0.12785975454320792,3.054960568679104,0.002854447926824804,3.009723916286681,3.1008771355010865,391.23736499191745,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Long term (current) use of insulin,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
E785,F329,261715,1768237,725159,0.03694553986169862,1.445844199373632,0.14800900558013433,0.36090705624559577,0.011392620759001281,0.11727258510512928,1.818812898463405,0.002616978078432443,1.7941059167196303,1.8438601248611877,228.57816028996368,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,"Major depressive disorder, single episode, unspecified",MBD002,Depressive disorders,Mental/behavioural,False,False,False,False,False,False,False,False,False,False
I2510,I252,253885,1067226,342792,0.03584020169951036,4.91605310132387,0.2378924426503852,0.7406386380078882,0.02854975935464253,0.2195984372040241,20.81185389499814,0.004072422446393325,20.37357735647666,21.25955864148023,745.3850289679483,5.226346176164583,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,Old myocardial infarction,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,True,True,True,False,False,False,False,False,True,False
K219,Z79899,253710,1192577,1032658,0.03581549746216899,1.4593559722371223,0.21274098024697777,0.2456863743853241,0.011273508979903382,0.12868718377905428,1.7735362302243183,0.002546763164114056,1.7500863993190137,1.7973002710850294,224.98182467620032,5.226346176164583,Gastro-esophageal reflux disease without esophagitis,DIG004,Esophageal disorders,Digestive,Other long term (current) drug therapy,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
E876,I10,250678,663288,1922540,0.0353874789043459,1.3925323530210472,0.377932361206595,0.13038896459891602,0.009975158086395722,0.10734984904609982,1.725626967441,0.0026872826078257308,1.7015605058943388,1.7500338192173186,203.02682056781617,5.226346176164583,Hypokalemia,END011,Fluid and electrolyte disorders,Endocrine/metabolic,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,False,False,False,False,False,False,False,False,False,False
I2510,N179,250080,1067226,899456,0.03530306099617367,1.8454795539576163,0.2343271247139781,0.2780347232104739,0.016173582741881153,0.14568315777332194,2.529480863201703,0.0026360460246478415,2.4948714384812978,2.564570397743,352.04775660097533,5.226346176164583,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,"Acute kidney failure, unspecified",GEN002,Acute and unspecified renal failure,Genitourinary,False,False,False,False,False,False,False,False,False,False
E785,I110,241926,1768237,497458,0.03415198470313624,1.9482839335899989,0.13681763247799927,0.4863244736239039,0.016622720043951683,0.11954229954110375,3.1386852879527454,0.0029832339241418794,3.0901282686107643,3.188005312556135,383.4107693939648,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Hypertensive heart disease with heart failure,CIR019,Heart failure,Circulatory,False,False,False,False,False,False,False,False,False,False
E785,J449,234745,1768237,530930,0.03313826396971684,1.771271801546375,0.13275652528478932,0.442139265063191,0.014429523763506754,0.11370979383091248,2.59419253140017,0.0029133363952976382,2.5549922756704873,2.63399422145273,327.2108591710392,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,"Chronic obstructive pulmonary disease, unspecified",RSP008,Chronic obstructive pulmonary disease and bronchiectasis,Respiratory,False,False,False,False,False,False,False,False,False,False
K219,Z7982,234467,1192577,878735,0.03309901952411169,1.584907681548879,0.19660533449831752,0.2668233312659676,0.01221514098062133,0.12764658966869824,1.9930029882657718,0.002655454537480912,1.9655344949505995,2.0208553558537914,259.7079072061535,5.226346176164583,Gastro-esophageal reflux disease without esophagitis,DIG004,Esophageal disorders,Digestive,Long term (current) use of aspirin,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
F329,K219,231740,725159,1192577,0.03271405692279784,1.8982260520141776,0.3195712940196564,0.19431868969466962,0.015480041570366306,0.13744991091319314,2.638476555502539,0.0027509750250472075,2.6008131353049233,2.6766853948237834,352.6755711885807,5.226346176164583,"Major depressive disorder, single episode, unspecified",MBD002,Depressive disorders,Mental/behavioural,Gastro-esophageal reflux disease without esophagitis,DIG004,Esophageal disorders,Digestive,False,False,False,False,False,False,False,False,False,False
E785,N183,231272,1768237,472288,0.03264799073379349,1.9617437100376633,0.1307924220565456,0.4896842604512501,0.01600565842160441,0.11510347377856348,3.1681873130520537,0.0030529807647327128,3.118037085144241,3.2191441527128783,377.7159725734282,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,"Chronic kidney disease, stage 3 (moderate)",GEN003,Chronic kidney disease,Genitourinary,False,False,False,False,False,False,False,False,False,False
E785,F419,229308,1768237,723719,0.032370738607288035,1.2693323711809419,0.12968171121857533,0.3168467319498314,0.006868561760437875,0.10134497279293996,1.4529952155102448,0.0026908670405681157,1.4327041736934918,1.4735736344321733,138.8500755014998,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,"Anxiety disorder, unspecified",MBD005,Anxiety and fear-related disorders,Mental/behavioural,False,False,False,False,False,False,False,False,False,False
I10,N179,226179,1922540,899456,0.031929026843624295,0.9265387123882679,0.11764592674274657,0.25146199480574927,-0.0025315158371270463,0.08713210522929775,0.8887763027380381,0.002592075001891752,0.876817166523059,0.9008985527063389,-45.48853833782558,5.226346176164583,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,"Acute kidney failure, unspecified",GEN002,Acute and unspecified renal failure,Genitourinary,False,False,False,False,False,False,False,False,False,False
E1122,N183,224267,548083,472288,0.031659115404785984,6.13731944087384,0.40918437535920654,0.4748522088217359,0.026500655639120223,0.2817056565473858,17.5577941796646,0.003426087966506397,17.24620367389799,17.875014251515417,836.3760627682718,5.226346176164583,Type 2 diabetes mellitus w diabetic chronic kidney disease,END003,Diabetes mellitus with complication,Endocrine/metabolic,"Chronic kidney disease, stage 3 (moderate)",GEN003,Chronic kidney disease,Genitourinary,False,False,False,False,False,False,False,False,False,False
E1122,I2510,222849,548083,1067226,0.03145894049878561,2.6988239680806134,0.40659717597517164,0.2088114420001012,0.019802403847690497,0.16003978570300045,4.61841924735855,0.0029869797000406204,4.546880995280167,4.691083044951702,512.2406731700663,5.226346176164583,Type 2 diabetes mellitus w diabetic chronic kidney disease,END003,Diabetes mellitus with complication,Endocrine/metabolic,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,False,False,False,False,False,False,False,False,False,False
E785,G4733,222745,1768237,470750,0.03144425912345131,1.8955871639438726,0.12597010468619307,0.47317047265002654,0.014856122359521228,0.11047532984631805,2.944963552917673,0.0030603878159900897,2.8982346056371107,2.9924459224745767,352.9279640522426,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Obstructive sleep apnea (adult) (pediatric),NVS016,Sleep wake disorders,Nervous,False,False,False,False,False,False,False,False,False,False
I2510,Z951,221423,1067226,260258,0.03125763625622106,5.64714375120693,0.2074752676565226,0.8507826848742401,0.025722513080094975,0.20019058623348984,40.2960689430346,0.0056227629900713295,39.129138260534354,41.497800474168244,657.3732390790473,5.226346176164583,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,Presence of aortocoronary bypass graft,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
I2510,Z79899,220829,1067226,1032658,0.031173783016330912,1.4194163139775378,0.20691868451480755,0.21384524208402006,0.009211387129126648,0.11752130725284785,1.6726990269562505,0.0026709130216571435,1.6495118399409214,1.6962121562465393,192.60773430055625,5.226346176164583,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,Other long term (current) drug therapy,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
F419,K219,218199,723719,1192577,0.030802513620857716,1.7908654161578452,0.3014968516786211,0.18296428658275316,0.013602721083157156,0.12849619309144295,2.3857785535856064,0.0027880267004531433,2.351266962719787,2.420796701096407,311.87847250240804,5.226346176164583,"Anxiety disorder, unspecified",MBD005,Anxiety and fear-related disorders,Mental/behavioural,Gastro-esophageal reflux disease without esophagitis,DIG004,Esophageal disorders,Digestive,False,False,False,False,False,False,False,False,False,False
E1122,N179,217449,548083,899456,0.03069663831796612,3.124623951772778,0.3967446536382263,0.2417561281485698,0.02087253186811632,0.1767748701314538,5.644853900106902,0.0030430819707905426,5.555787160722099,5.735348499097401,568.7471887341644,5.226346176164583,Type 2 diabetes mellitus w diabetic chronic kidney disease,END003,Diabetes mellitus with complication,Endocrine/metabolic,"Acute kidney failure, unspecified",GEN002,Acute and unspecified renal failure,Genitourinary,False,False,False,False,False,False,False,False,False,False
I130,N183,213794,398706,472288,0.030180672675207746,8.042710346100352,0.5362196706345026,0.45267718002574703,0.026428122679441533,0.3253104077906269,28.74488613207409,0.0037562626945870656,28.186083087239727,29.314767723790954,894.0961138300199,5.226346176164583,Hyp hrt & chr kdny dis w hrt fail and stg 1-4/unsp chr kdny,CIR019,Heart failure,Circulatory,"Chronic kidney disease, stage 3 (moderate)",GEN003,Chronic kidney disease,Genitourinary,False,False,False,True,False,False,False,False,True,False
E039,K219,213631,734506,1192577,0.03015766244271264,1.7276234642993549,0.2908499045617054,0.17913392594356592,0.012701507750496065,0.12467871875021885,2.249962476653394,0.002794372194915119,2.2173420029818893,2.2830628471117373,290.19525047877937,5.226346176164583,"Hypothyroidism, unspecified",END001,Thyroid disorders,Endocrine/metabolic,Gastro-esophageal reflux disease without esophagitis,DIG004,Esophageal disorders,Digestive,False,False,False,False,False,False,False,False,False,False
I110,I2510,212600,497458,1067226,0.030012119193004325,2.8367237270344896,0.4273727631277414,0.19920804028387615,0.019432266489343618,0.1572387514385201,5.005458022115572,0.003091721545603413,4.925227736224323,5.086995232096208,520.9165501274175,5.226346176164583,Hypertensive heart disease with heart failure,CIR019,Heart failure,Circulatory,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,False,False,True,False,False,False,False,False,False,False
E785,E876,211001,1768237,663288,0.029786393047239443,1.2744080235157766,0.1193284610603669,0.31811370023277974,0.006413664299764869,0.09502306662751675,1.456953836420077,0.002792502740481238,1.435844613205597,1.4783733991383028,134.77080514943597,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Hypokalemia,END011,Fluid and electrolyte disorders,Endocrine/metabolic,False,False,True,False,False,False,False,False,False,False
N179,N183,209130,899456,472288,0.029522269458292543,3.4873545310136294,0.23250720435463212,0.44280184971881564,0.021056749478678756,0.17987913443326847,6.8163916428422535,0.003193613844047835,6.703563935955153,6.9311183532389835,600.9900823766365,5.226346176164583,"Acute kidney failure, unspecified",GEN002,Acute and unspecified renal failure,Genitourinary,"Chronic kidney disease, stage 3 (moderate)",GEN003,Chronic kidney disease,Genitourinary,False,False,True,False,False,False,False,False,False,False
I129,N183,207204,385977,472288,0.029250381680466925,8.051863342188248,0.5368299147358522,0.4387238295277458,0.025617634769921672,0.3182558930729993,28.126002301806345,0.003787830100610904,27.574680705003,28.688346891272907,880.8986698608794,5.226346176164583,Hypertensive chronic kidney disease w stg 1-4/unsp chr kdny,GEN003,Chronic kidney disease,Circulatory,"Chronic kidney disease, stage 3 (moderate)",GEN003,Chronic kidney disease,Genitourinary,True,False,False,True,False,False,False,False,True,False
E669,E785,207086,534192,1768237,0.029233723966145313,1.5530287068072512,0.38766211399646566,0.11711439134007488,0.010410038455370297,0.09883155168390091,2.0229459305922033,0.0029541536355825494,1.9919526741668292,2.0544214183257337,238.49634020472894,5.226346176164583,"Obesity, unspecified",END009,Obesity,Endocrine/metabolic,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,False,False,True,False,False,False,False,False,False,False
E1122,I130,206593,548083,398706,0.029164128600377905,6.6970431453800545,0.37693743465861923,0.5181587435353369,0.024809351728364362,0.27910580440856203,19.976370463705333,0.0036237629225799864,19.601597318379383,20.35830909193434,826.3647932335739,5.226346176164583,Type 2 diabetes mellitus w diabetic chronic kidney disease,END003,Diabetes mellitus with complication,Endocrine/metabolic,Hyp hrt & chr kdny dis w hrt fail and stg 1-4/unsp chr kdny,CIR019,Heart failure,Circulatory,False,False,False,False,False,False,False,False,False,False
N179,Z87891,203594,899456,1189002,0.028740768555882045,1.348556244268463,0.2263523729898961,0.17123099877039735,0.0074285180079097235,0.10801522019625819,1.5436229792452996,0.0027488077347255346,1.5216054834845696,1.5659590662077802,157.9347408964714,5.226346176164583,"Acute kidney failure, unspecified",GEN002,Acute and unspecified renal failure,Genitourinary,Personal history of nicotine dependence,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
E669,I10,203420,534192,1922540,0.028716205485611192,1.403096312907912,0.3807994129451583,0.10580794157728837,0.008249894497952073,0.09027600261304249,1.7280269231558263,0.0029542955666178173,1.7015508151949894,1.754914999002955,185.14743648912665,5.226346176164583,"Obesity, unspecified",END009,Obesity,Endocrine/metabolic,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,False,False,False,False,False,False,False,False,False,False
